name	value
Zettemin	45
Altenhagen	430
Altentreptow	576
Bartow	277
Breesen	453
Breest	565
Burow	484
Gültz	26
Gnevkow	825
Golchen	597
Grapzow	762
Grischow	901
Groß Teetzleben	603
Kriesow	62
Pripsleben	88
Röckwitz	29
Siedenbollentin	438
Tützpatz	606
Wolde	983
Waren (Müritz)	610
Groß Miltzow	476
Kublank	553
Neetzka	23
Schönbeck	14
Schönhausen	117
Voigtsdorf	267
Woldegk	272
Bad Kleinen	262
Barnekow	999
Bobitz	132
Dorf Mecklenburg	236
Groß Stieten	251
Hohen Viecheln	66
Lübow	972
Metelsdorf	68
Ventschow	130
Dragun	986
Gadebusch	713
Kneese	908
Krembz	412
Mühlen Eichsen	554
Rögnitz	337
Roggendorf	993
Veelböken	642
Bernstorf	51
Gägelow	480
Plüschow	336
Rüting	540
Roggenstorf	332
Stepenitztal	602
Testorf-Steinfort	503
Upahl	726
Warnow	294
Grevesmühlen	726
Insel Poel	865
Boltenhagen	974
Damshagen	755
Hohenkirchen	780
Kalkhorst	442
Klütz	306
Zierow	9
Alt Meteln	428
Brüsewitz	375
Cramonshagen	551
Dalberg-Wendelstorf	983
Gottesgabe	331
Grambow	680
Klein Trebbow	952
Lübstorf	493
Lützow	364
Perlin	382
Pingelshagen	606
Pokrent	421
Schildetal	892
Seehof	483
Zickhusen	861
Benz	900
Blowatz	668
Boiensdorf	462
Hornstorf	907
Krusenhagen	654
Neuburg	434
Bibow	611
Glasin	323
Jesendorf	197
Lübberstorf	163
Neukloster	884
Passee	648
Warin	325
Züsow	563
Zurow	363
Carlow	192
Dechow	862
Groß Molzahn	103
Holdorf	590
Rehna	493
Rieps	413
Schlagsdorf	823
Thandorf	94
Utecht	933
Wedendorfersee	970
Dassow	691
Grieben	252
Groß Siemz	40
Lüdersdorf	108
Lockwisch	806
Menzendorf	538
Niendorf	469
Roduchelstorf	268
Selmsdorf	967
Wismar	792
Rostock	65
Bützow	381
Baumgarten	303
Bernitt	329
Jürgenshagen	111
Klein Belitz	998
Penzin	328
Rühn	239
Steinhagen	156
Tarnow	46
Zepelin	532
Admannshagen-Bargeshagen	955
Börgerende-Rethwisch	506
Bartenshagen-Parkentin	882
Hohenfelde	955
Nienhagen	561
Reddelich	506
Retschow	783
Steffenshagen	866
Wittenbeck	181
Bad Doberan	55
Broderstorf	899
Klein Kussewitz	945
Poppendorf	772
Roggentin	229
Thulendorf	70
Dummerstorf	79
Gülzow-Prüzen	690
Glasewitz	115
Groß Schwiesow	639
Gutow	21
Klein Upahl	549
Kuhs	922
Lüssow	897
Lohmen	56
Mühl Rosin	878
Mistorf	309
Plaaz	748
Reimershagen	906
Sarmstorf	91
Zehna	587
Güstrow	611
Altkalen	180
Behren-Lübchin	818
Boddin	256
Finkenthal	837
Gnoien	241
Lühburg	35
Walkendorf	815
Graal-Müritz	640
Kühlungsborn	646
Kröpelin	884
Dobbin-Linstow	455
Hoppenrade	54
Krakow am See	799
Kuchelmiß	651
Lalendorf	903
Diekhof	869
Dolgen am See	751
Hohen Sprenz	201
Laage	11
Wardow	492
Alt Sührkow	571
Dahmen	352
Dalkendorf	990
Groß Roge	626
Groß Wüstenfelde	518
Groß Wokern	708
Hohen Demzin	135
Jördenstorf	957
Lelkendorf	909
Prebberede	287
Schorssow	121
Schwasdorf	666
Sukow-Levitzow	289
Thürkow	87
Warnkenhagen	187
Alt Bukow	546
Am Salzhaff	938
Bastorf	222
Biendorf	327
Carinerland	87
Kirch Mulsow	285
Rerik	917
Neubukow	52
Bentwisch	376
Blankenhagen	945
Gelbensande	485
Mönchhagen	757
Rövershagen	200
Sanitz	874
Satow	400
Benitz	853
Bröbberow	345
Kassow	896
Rukieten	6
Schwaan	471
Vorbeck	272
Wiendorf	675
Cammin	26
Gnewitz	219
Grammow	57
Nustrow	236
Selpin	345
Stubbendorf	808
Tessin	536
Thelkow	703
Zarnewanz	243
Teterow	557
Elmenhorst/Lichtenhagen	373
Kritzmow	103
Lambrechtshagen	120
Pölchow	920
Papendorf	228
Stäbelow	362
Ziesendorf	485
Buggenhagen	927
Krummin	845
Lütow	395
Lassan	606
Sauzin	247
Wolgast	679
Zemitz	438
Ahlbeck	827
Altwarp	853
Eggesin	381
Grambin	626
Hintersee	791
Lübs	272
Leopoldshagen	423
Liepgarten	798
Luckow	155
Mönkebude	410
Meiersberg	339
Vogelsang-Warsin	513
Bargischow	762
Blesewitz	303
Boldekow	696
Bugewitz	694
Butzow	424
Ducherow	806
Iven	103
Krien	716
Krusenfelde	835
Medow	242
Neetzow-Liepen	773
Neu Kosenow	724
Postlow	370
Rossin	426
Sarnow	528
Spantekow	390
Stolpe an der Peene	245
Anklam	132
Greifswald	733
Heringsdorf	107
Alt Tellin	985
Bentzin	415
Daberkow	762
Jarmen	108
Kruckow	590
Tutow	829
Völschow	245
Bergholz	449
Boock	588
Glasow	524
Krackow	542
Löcknitz	494
Nadrensee	659
Penkun	287
Plöwen	173
Ramin	56
Rossow	240
Rothenklempenow	194
Behrenhoff	708
Dargelin	560
Dersekow	597
Diedrichshagen	331
Hinrichshagen	612
Levenhagen	635
Mesekenhagen	926
Wackerow	792
Weitenhagen	93
Brünzow	954
Hanshagen	116
Katzow	188
Kemnitz	371
Kröslin	123
Loissin	575
Lubmin	766
Neu Boltenhagen	724
Rubenow	201
Wusterhusen	462
Pasewalk	447
Görmin	132
Loitz	897
Sassen-Trantow	321
Strasburg (Uckermark)	212
Altwigshagen	11
Ferdinandshof	739
Hammer a.d. Uecker	650
Heinrichswalde	965
Rothemühl	379
Torgelow	571
Wilhelmsburg	586
Brietzig	845
Fahrenwalde	36
Groß Luckow	621
Jatznick	735
Koblentz	643
Krugsdorf	351
Nieden	333
Polzow	28
Rollwitz	633
Schönwalde	586
Viereck	13
Zerrenthin	509
Ueckermünde	173
Karlshagen	346
Mölschow	705
Peenemünde	193
Trassenheide	439
Zinnowitz	344
Ückeritz	477
Dargen	799
Garz	584
Kamminke	310
Korswandt	235
Koserow	929
Loddin	301
Mellenthin	132
Pudagla	859
Rankwitz	385
Stolpe auf Usedom	25
Usedom	195
Zempin	994
Zirchow	909
Bandelin	676
Gützkow	205
Gribow	769
Groß Kiesow	991
Groß Polzin	687
Karlsburg	335
Klein Bünzow	386
Lühmannsdorf	574
Murchin	20
Rubkow	272
Schmatzin	162
Wrangelsburg	34
Züssow	411
Altenpleen	59
Groß Mohrdorf	877
Klausdorf	170
Kramerhof	318
Preetz	348
Prohn	426
Barth	756
Divitz-Spoldershagen	304
Fuhlendorf	507
Karnin	108
Kenz-Küstrow	253
Löbnitz	450
Lüdershagen	130
Pruchten	254
Saal	967
Trinwillershagen	986
Bergen auf Rügen	500
Buschvitz	290
Garz/Rügen	208
Gustow	116
Lietzow	723
Parchtitz	488
Patzig	724
Poseritz	12
Ralswiek	738
Rappin	138
Sehlen	186
Binz	568
Ahrenshoop	71
Born a. Darß	516
Dierhagen	659
Prerow	34
Wieck a. Darß	351
Franzburg	510
Glewitz	743
Gremersdorf-Buchholz	851
Millienhagen-Oebelitz	884
Papenhagen	306
Richtenberg	103
Splietsdorf	487
Velgast	911
Wendisch Baggendorf	756
Grimmen	46
Baabe	609
Göhren	680
Gager	87
Lancken-Granitz	247
Middelhagen	924
Sellin	339
Thiessow	575
Zirkow	380
Marlow	86
Elmenhorst	530
Sundhagen	633
Wittenhagen	333
Groß Kordshagen	763
Jakobsdorf	150
Neu Bartelshagen	807
Niepars	807
Pantelitz	801
Wendorf	331
Zarrendorf	993
Altenkirchen	642
Breege	630
Dranske	809
Glowe	97
Lohme	259
Putgarten	667
Sagard	776
Wiek	878
Putbus	69
Bad Sülze	597
Dettmannsdorf	267
Deyelsdorf	657
Drechow	110
Eixen	265
Grammendorf	495
Gransebieth	685
Hugoldsdorf	22
Lindholz	526
Tribsees	103
Ahrenshagen-Daskow	814
Ribnitz-Damgarten	804
Schlemmin	455
Semlow	716
Süderholz	14
Sassnitz	511
Stralsund	460
Altefähr	959
Dreschvitz	92
Gingst	569
Insel Hiddensee	193
Kluis	202
Rambin	65
Samtens	85
Schaprode	35
Trent	952
Ummanz	967
Zingst	430
Apen	653
Bad Zwischenahn	452
Edewecht	386
Rastede	699
Westerstede	2
Wiefelstede	858
Aurich	585
Baltrum	914
Leezdorf	71
Marienhafe	295
Osteel	353
Rechtsupweg	451
Upgant-Schott	253
Wirdum	582
Dornum	752
Großefehn	786
Großheide	730
Berumbur	311
Hage	364
Hagermarsch	607
Halbemond	185
Lütetsburg	338
Hinte	258
Juist	974
Krummhörn	543
Norden	599
Norderney	669
Nordseeinsel Memmert	800
Südbrookmerland	920
Wiesmoor	773
Braunschweig	919
Celle	899
Eschede	597
Faßberg	750
Bröckel	380
Eicklingen	209
Langlingen	320
Wienhausen	472
Hambühren	67
Ahnsbeck	670
Beedenbostel	882
Eldingen	970
Hohne	500
Lachendorf	116
Lohheide	57
Südheide	333
Adelheidsdorf	321
Wathlingen	233
Wietze	707
Winsen (Aller)	705
Bösel	920
Barßel	546
Cappeln (Oldenburg)	934
Cloppenburg	982
Emstek	397
Essen (Oldenburg)	724
Friesoythe	490
Garrel	19
Löningen	782
Lastrup	785
Lindern (Oldenburg)	687
Molbergen	730
Saterland	668
Bülkau	169
Belum	180
Cadenberge	147
Geversdorf	219
Neuhaus (Oste)	56
Oberndorf	148
Wingst	556
Armstorf	669
Hollnseth	539
Lamstedt	185
Mittelstenahe	766
Stinstedt	776
Beverstedt	775
Cuxhaven	528
Geestland	746
Hagen im Bremischen	283
Hechthausen	227
Hemmoor	462
Osten	977
Ihlienworth	627
Nordleda	517
Odisheim	970
Osterbruch	217
Otterndorf	320
Steinau	692
Wanna	736
Loxstedt	384
Schiffdorf	274
Wurster Nordseeküste	257
Delmenhorst	224
Brockum	623
Hüde	67
Lembruch	790
Lemförde	369
Marl	455
Quernheim	909
Stemshorn	453
Barnstorf	125
Drebber	91
Drentwede	59
Eydelstedt	579
Bassum	724
Asendorf	275
Bruchhausen-Vilsen	540
Martfeld	688
Süstedt	435
Schwarme	648
Diepholz	839
Bahrenborstel	739
Barenburg	121
Freistatt	787
Varrel	363
Wehrbleck	604
Barver	327
Dickel	565
Hemsloh	350
Rehden	221
Wetschen	656
Affinghausen	748
Ehrenburg	528
Scholen	276
Schwaförden	630
Sudwalde	227
Borstel	958
Maasen	490
Mellinghausen	988
Siedenburg	291
Staffhorst	979
Stuhr	571
Sulingen	953
Syke	764
Twistringen	14
Wagenfeld	458
Weyhe	767
Emden	848
Dörpen	424
Dersum	303
Heede	617
Kluse	441
Lehe	718
Neubörger	161
Neulehe	793
Walchum	58
Wippingen	319
Emsbüren	685
Andervenne	801
Beesten	287
Freren	372
Messingen	113
Thuine	412
Geeste	799
Haren (Ems)	925
Haselünne	253
Dohren	609
Herzlake	174
Lähden	517
Fresenburg	307
Lathen	177
Niederlangen	486
Oberlangen	843
Renkenberge	95
Sustrum	340
Bawinkel	480
Gersten	742
Handrup	117
Langen	428
Lengerich	606
Wettrup	721
Lingen (Ems)	447
Meppen	953
Bockhorst	862
Breddenberg	932
Esterwegen	999
Hilkenbrook	567
Surwold	653
Papenburg	904
Rhede (Ems)	305
Börger	23
Groß Berßen	49
Hüven	98
Klein Berßen	7
Sögel	110
Spahnharrenstätte	725
Stavern	972
Werpeloh	5
Salzbergen	201
Lünne	521
Schapen	96
Spelle	203
Twist	599
Lahn	376
Lorup	38
Rastdorf	753
Vrees	504
Werlte	788
Jever	959
Sande	286
Schortens	355
Varel	740
Wangerland	917
Wangerooge	719
Zetel	554
Adelebsen	175
Bovenden	263
Bühren	218
Dransfeld	164
Jühnde	932
Niemetal	749
Scheden	467
Duderstadt	691
Göttingen	247
Bilshausen	596
Gieboldehausen	263
Krebeck	172
Obernfeld	919
Rüdershausen	590
Rhumspringe	672
Rollshausen	784
Wollbrandshausen	706
Wollershausen	830
Gleichen	198
Hann. Münden	740
Ebergötzen	176
Landolfshausen	289
Seeburg	691
Seulingen	954
Waake	436
Rosdorf	106
Barwedel	746
Bokensdorf	316
Jembke	274
Osloß	338
Tappenbeck	202
Weyhausen	279
Bergfeld	156
Brome	619
Ehra-Lessien	121
Parsau	295
Rühen	815
Tülau	13
Tiddische	798
Giebel	267
Gifhorn	96
Dedelstorf	344
Hankensbüttel	246
Obernholz	517
Sprakensehl	625
Steinhorst	902
Calberlah	650
Isenbüttel	669
Ribbesbüttel	430
Wasbüttel	432
Hillerse	376
Leiferde	291
Müden (Aller)	7
Meinersen	468
Adenbüttel	297
Didderse	564
Meine	618
Rötgesbüttel	166
Schwülper	298
Vordorf	887
Sassenburg	942
Groß Oesingen	945
Schönewörde	960
Ummern	972
Wagenhoff	223
Wahrenholz	102
Wesendorf	564
Wittingen	500
Bad Harzburg	923
Braunlage	891
Clausthal-Zellerfeld	534
Goslar	617
Harz (Landkreis Goslar)	886
Langelsheim	890
Liebenburg	239
Hahausen	789
Lutter am Barenberge	59
Wallmoden	393
Seesen	97
Bad Bentheim	582
Emlichheim	134
Hoogstede	663
Laar	876
Ringe	103
Esche	353
Georgsdorf	704
Lage	993
Neuenhaus	110
Osterwald	613
Nordhorn	441
Engden	211
Isterberg	283
Ohne	630
Quendorf	322
Samern	548
Schüttorf	677
Gölenkamp	363
Getelo	610
Halle	452
Itterbeck	181
Uelsen	878
Wielen	397
Wilsum	372
Wietmarschen	424
Aerzen	505
Bad Münder am Deister	156
Bad Pyrmont	186
Coppenbrügge	582
Emmerthal	334
Hameln	317
Hessisch Oldendorf	379
Salzhemmendorf	461
Buchholz in der Nordheide	719
Drage	935
Marschacht	250
Tespe	495
Brackel	75
Egestorf	46
Hanstedt	399
Marxen	35
Undeloh	721
Appel	72
Drestedt	133
Halvesbostel	755
Hollenstedt	935
Moisburg	60
Regesbostel	260
Wenzendorf	826
Bendestorf	675
Harmstorf	916
Jesteburg	388
Neu Wulmstorf	785
Eyendorf	472
Gödenstorf	297
Garlstorf	483
Garstedt	796
Salzhausen	49
Toppenstedt	160
Vierhöfen	769
Wulfsen	241
Seevetal	103
Stelle	955
Handeloh	735
Heidenau	69
Königsmoor	832
Kakenstorf	669
Otter	702
Tostedt	485
Welle	167
Wistedt	525
Winsen (Luhe)	857
Ahlden (Aller)	5
Eickeloh	197
Grethem	206
Hademstorf	684
Hodenhagen	450
Bad Fallingbostel	788
Bispingen	289
Bomlitz	760
Munster	341
Osterheide	38
Böhme	163
Frankenfeld	273
Häuslingen	798
Rethem (Aller)	907
Schneverdingen	915
Buchholz (Aller)	578
Essel	113
Gilten	655
Lindwedel	520
Schwarmstedt	720
Soltau	419
Walsrode	949
Wietzendorf	814
Büddenstedt	325
Brunsleberfeld	551
Grasleben	403
Mariental	734
Querenhorst	76
Rennau	11
Beierstedt	579
Gevensleben	145
Ingeleben	101
Jerxheim	594
Söllingen	57
Twieflingen	55
Helmstedt	551
Königslutter am Elm	626
Königslutter	79
Lehre	573
Frellstedt	48
Räbke	701
Süpplingenburg	971
Süpplingen	656
Warberg	283
Wolsdorf	121
Schöningen	232
Bahrdorf	470
Danndorf	693
Grafhorst	886
Groß Twülpstedt	265
Velpke	602
Alfeld (Leine)	647
Algermissen	554
Bad Salzdetfurth	379
Bockenem	396
Diekholzen	181
Coppengrave	491
Duingen	873
Hoyershausen	324
Marienhagen	254
Weenzen	774
Elze	61
Everode	869
Freden (Leine)	805
Landwehr	224
Winzenburg	250
Giesen	566
Banteln	833
Betheln	981
Brüggen	217
Despetal	430
Eime	508
Gronau (Leine)	409
Rheden	503
Harsum	4
Hildesheim	176
Holle	238
Harbarnsen	380
Lamspringe	954
Sehlem	812
Woltershausen	363
Nordstemmen	831
Söhlde	472
Sarstedt	522
Schellerten	980
Adenstedt	618
Almstedt	736
Eberholzen	117
Sibbesse	645
Westfeld	132
Bevern	74
Golmbach	396
Holenberg	764
Negenborn	251
Bodenwerder	724
Brevörde	664
Hehlen	626
Heinsen	740
Heyen	828
Kirchbrak	129
Ottenstein	968
Pegestorf	401
Polle	761
Vahlbruch	568
Boffzen	724
Derental	955
Fürstenberg	509
Lauenförde	994
Delligsen	773
Eimen	820
Arholzen	213
Deensen	204
Dielmissen	720
Eschershausen	193
Heinade	529
Holzen	744
Lüerdissen	943
Lenne	597
Stadtoldendorf	842
Wangelnstedt	103
Grünenplan	908
Holzminden	974
Merxhausen	532
Wenzen	808
Damnatz	598
Dannenberg (Elbe)	70
Göhrde	548
Gusborn	895
Hitzacker (Elbe)	996
Jameln	606
Karwitz	457
Langendorf	936
Neu Darchau	262
Zernien	647
Gartow	401
Gorleben	150
Höhbeck	20
Prezelle	889
Schnackenburg	544
Bergen an der Dumme	170
Clenze	359
Küsten	201
Lübbow	415
Lüchow (Wendland)	547
Lemgow	774
Luckau (Wendland)	779
Schnega	955
Trebel	775
Waddeweitz	708
Wustrow (Wendland)	76
Adendorf	731
Amelinghausen	104
Betzendorf	349
Oldendorf (Luhe)	970
Rehlingen	198
Soderstorf	950
Amt Neuhaus	488
Bardowick	609
Barum	35
Handorf	955
Mechtersen	473
Radbruch	124
Vögelsen	343
Wittorf	684
Bleckede	432
Boitze	865
Dahlem	820
Dahlenburg	18
Nahrendorf	851
Tosterglope	752
Kirchgellersen	885
Reppenstedt	493
Südergellersen	53
Westergellersen	448
Barnstedt	717
Deutsch Evern	165
Embsen	963
Melbeck	681
Lüneburg	900
Barendorf	40
Neetze	992
Reinstorf	862
Thomasburg	811
Vastorf	526
Wendisch Evern	145
Artlenburg	975
Brietlingen	499
Echem	875
Hittbergen	447
Hohnstorf (Elbe)	138
Lüdersburg	584
Rullstorf	430
Scharnebeck	49
Borkum	497
Bunde	814
Brinkum	519
Firrel	334
Hesel	37
Holtland	892
Neukamperfehn	426
Schwerinsdorf	477
Insel Lütje Hörn	727
Detern	999
Filsum	951
Nortmoor	816
Jemgum	61
Leer (Ostfriesland)	35
Moormerland	181
Ostrhauderfehn	560
Rhauderfehn	626
Uplengen	51
Weener	113
Westoverledingen	502
Bücken	711
Eystrup	294
Gandesbergen	711
Hämelhausen	859
Hassel (Weser)	554
Hilgermissen	926
Hoya	116
Hoyerhagen	262
Schweringen	238
Warpe	611
Drakenburg	924
Haßbergen	822
Heemsen	363
Rohrsen	167
Binnen	631
Pennigsehl	925
Balge	54
Marklohe	846
Wietzen	361
Estorf	846
Husum	441
Landesbergen	139
Leese	305
Stolzenau	145
Nienburg (Weser)	727
Rehburg-Loccum	408
Linsburg	588
Rodewald	669
Stöckse	987
Steimbke	939
Steyerberg	811
Diepenau	324
Raddestorf	546
Uchte	75
Warmsen	354
Bad Gandersheim	836
Bodenfelde	47
Dassel	702
Einbeck	560
Hardegsen	647
Kalefeld	777
Katlenburg-Lindau	84
Moringen	669
Nörten-Hardenberg	925
Northeim	574
Solling (Landkreis Northeim)	938
Uslar	831
Oldenburg (Oldb)	674
Dötlingen	655
Ganderkesee	565
Großenkneten	12
Beckeln	862
Colnrade	865
Dünsen	68
Groß Ippener	794
Harpstedt	762
Kirchseelte	509
Prinzhöfte	28
Winkelsett	431
Hatten	106
Hude (Oldb)	244
Wardenburg	619
Wildeshausen	566
Osnabrück	881
Badbergen	457
Menslage	979
Nortrup	227
Quakenbrück	219
Bad Essen	66
Bad Iburg	901
Bad Laer	504
Bad Rothenfelde	194
Belm	102
Alfhausen	1
Ankum	76
Bersenbrück	410
Eggermühlen	347
Gehrde	888
Kettenkamp	223
Rieste	811
Bissendorf	148
Bohmte	787
Bramsche	261
Dissen am Teutoburger Wald	754
Bippen	589
Fürstenau	96
Georgsmarienhütte	749
Glandorf	76
Hagen am Teutoburger Wald	751
Hasbergen	512
Hilter am Teutoburger Wald	971
Melle	131
Merzen	554
Voltlage	30
Ostercappeln	102
Wallenhorst	934
Grasberg	724
Axstedt	19
Hambergen	262
Holste	667
Lübberstedt	400
Vollersode	95
Lilienthal	823
Osterholz-Scharmbeck	697
Ritterhude	643
Schwanewede	722
Worpswede	347
Bad Grund (Harz)	937
Bad Lauterberg im Harz	971
Bad Sachsa	472
Harz (Landkreis Osterode)	580
Elbingerode	817
Hörden am Harz	838
Hattorf am Harz	566
Wulften am Harz	711
Herzberg am Harz	883
Osterode am Harz	458
Walkenried	246
Wieda	572
Zorge	331
Edemissen	22
Hohenhameln	460
Ilsede	403
Lengede	245
Peine	292
Vechelde	643
Wendeburg	133
Barsinghausen	369
Burgdorf	183
Burgwedel	506
Garbsen	116
Gehrden	967
Hannover	336
Isernhagen	482
Laatzen	593
Langenhagen	684
Lehrte	484
Neustadt am Rübenberge	472
Pattensen	482
Ronnenberg	834
Seelze	894
Sehnde	398
Springe	846
Uetze	201
Wedemark	631
Wennigsen (Deister)	775
Wunstorf	139
Bothel	177
Brockel	214
Hemsbünde	313
Hemslingen	274
Kirchwalsede	59
Westerwalsede	758
Bremervörde	167
Fintel	371
Helvesiek	216
Lauenbrück	425
Stemmen	580
Vahlde	566
Alfstedt	886
Basdahl	554
Ebersdorf	249
Hipstedt	409
Oerel	460
Gnarrenburg	460
Rotenburg (Wümme)	926
Scheeßel	863
Anderlingen	581
Deinstedt	930
Farven	571
Ostereistedt	233
Rhade	263
Sandbostel	841
Seedorf	138
Selsingen	43
Groß Meckelsen	629
Hamersen	641
Kalbe	81
Klein Meckelsen	993
Lengenbostel	507
Sittensen	107
Tiste	203
Vierden	889
Wohnste	477
Ahausen	673
Bötersen	390
Hassendorf	445
Hellwege	9
Horstedt	987
Reeßum	308
Sottrum	580
Bülstedt	166
Breddorf	559
Hepstedt	195
Kirchtimke	76
Tarmstedt	85
Vorwerk	396
Westertimke	354
Wilstedt	343
Visselhövede	738
Elsdorf	738
Gyhum	140
Heeslingen	502
Zeven	77
Salzgitter	86
Auetal	136
Bückeburg	123
Ahnsen	682
Bad Eilsen	770
Heeßen	140
Luhden	474
Beckedorf	977
Heuerßen	243
Lüdersfeld	551
Lindhorst	348
Bad Nenndorf	509
Haste	511
Hohnhorst	319
Suthfeld	968
Lauenhagen	9
Meerbeck	18
Niedernwöhren	193
Nordsehl	683
Pollhagen	291
Wiedensahl	329
Helpsen	251
Hespe	51
Nienstädt	179
Seggebruch	689
Obernkirchen	349
Rinteln	621
Apelern	363
Hülsede	314
Lauenau	53
Messenkamp	616
Pohle	117
Rodenberg	742
Auhagen	155
Hagenburg	586
Sachsenhagen	706
Wölpinghausen	96
Stadthagen	400
Apensen	898
Beckdorf	942
Sauensiek	884
Buxtehude	244
Drochtersen	742
Deinste	984
Fredenbeck	173
Kutenholz	936
Ahlerstedt	135
Bargstedt	175
Brest	104
Harsefeld	748
Agathenburg	836
Bliedersdorf	873
Dollern	113
Horneburg	219
Nottensdorf	335
Jork	578
Grünendeich	672
Guderhandviertel	942
Hollern-Twielenfleth	400
Mittelnkirchen	830
Balje	391
Freiburg (Elbe)	357
Krummendeich	266
Oederquart	814
Wischhafen	325
Burweg	105
Düdenbüttel	330
Engelschoff	328
Großenwörden	519
Hammah	793
Heinbockel	534
Himmelpforten	842
Kranenburg	39
Oldendorf	424
Stade	370
Bad Bodenteich	386
Lüder	890
Soltendieck	804
Wrestedt	775
Altenmedingen	990
Bad Bevensen	139
Ebstorf	805
Emmendorf	626
Himbergen	872
Jelmstorf	269
Natendorf	66
Römstedt	882
Schwienau	416
Weste	668
Wriedel	190
Bienenbüttel	849
Oetzen	445
Rätzlingen	846
Rosche	962
Stoetze	905
Suhlendorf	780
Eimke	807
Gerdau	850
Suderburg	650
Uelzen	611
Bakum	997
Damme	527
Dinklage	61
Goldenstedt	688
Lohne (Oldenburg)	197
Neuenkirchen-Vörden	717
Steinfeld (Oldenburg)	969
Vechta	793
Visbek	747
Achim	867
Dörverden	865
Kirchlinteln	157
Langwedel	461
Ottersberg	579
Oyten	430
Blender	577
Emtinghausen	156
Riede	600
Thedinghausen	641
Verden (Aller)	792
Berne	548
Brake (Unterweser)	166
Butjadingen	843
Elsfleth	501
Jade	637
Lemwerder	865
Nordenham	354
Ovelgönne	10
Stadland	499
Wilhelmshaven	420
Dunum	549
Esens	839
Holtgast	248
Moorweg	395
Neuharlingersiel	665
Stedesdorf	247
Werdum	335
Friedeburg	688
Blomberg	24
Eversmeer	718
Nenndorf	687
Neuschoo	411
Ochtersum	535
Schweindorf	625
Utarp	378
Westerholt	955
Langeoog	262
Spiekeroog	871
Wittmund	890
Am Großen Rhode	169
Baddeckenstedt	579
Elbe	422
Haverlah	272
Heere	546
Sehlde	510
Barnstorf-Warle	508
Cremlingen	319
Dahlum	942
Denkte	118
Hedeper	697
Kissenbrück	859
Kneitlingen	30
Roklum	665
Schöppenstedt	43
Semmenstedt	779
Uehrde	823
Vahlberg	641
Winnigstedt	118
Wittmar	273
Börßum	65
Cramme	695
Dorstadt	619
Flöthe	333
Ohrum	266
Schladen-Werla	829
Dettum	881
Erkerode	405
Evessen	176
Sickte	282
Veltheim (Ohe)	731
Voigtsdahlum	484
Wolfenbüttel	978
Wolfsburg	877
Bielefeld	290
Bochum	56
Bonn	706
Ahaus	708
Bocholt	309
Borken	492
Gescher	253
Gronau (Westf.)	148
Heek	886
Heiden	165
Isselburg	471
Legden	611
Raesfeld	797
Reken	54
Rhede	490
Südlohn	57
Schöppingen	846
Stadtlohn	422
Velen	603
Vreden	385
Bottrop	516
Ascheberg	269
Billerbeck	831
Coesfeld	561
Dülmen	162
Havixbeck	292
Lüdinghausen	543
Nordkirchen	598
Nottuln	490
Olfen	530
Rosendahl	679
Aldenhoven	334
Düren	676
Hürtgenwald	588
Heimbach	971
Inden	62
Jülich	80
Kreuzau	236
Langerwehe	392
Linnich	927
Merzenich	863
Nörvenich	847
Nideggen	913
Niederzier	376
Titz	498
Vettweiß	451
Düsseldorf	620
Dortmund	587
Duisburg	587
Breckerfeld	208
Ennepetal	295
Gevelsberg	834
Hattingen	472
Herdecke	715
Schwelm	787
Sprockhövel	670
Wetter (Ruhr)	836
Witten	495
Essen	228
Bad Münstereifel	681
Blankenheim	881
Euskirchen	477
Hellenthal	800
Kall	48
Mechernich	1000
Nettersheim	870
Schleiden	512
Weilerswist	533
Zülpich	627
Borgholzhausen	859
Gütersloh	520
Halle (Westf.)	550
Harsewinkel	347
Herzebrock-Clarholz	757
Langenberg	632
Rheda-Wiedenbrück	269
Rietberg	975
Schloß Holte-Stukenbrock	366
Verl	394
Versmold	1000
Werther (Westf.)	496
Gelsenkirchen	566
Bad Driburg	260
Beverungen	253
Borgentreich	3
Brakel	528
Höxter	659
Marienmünster	510
Nieheim	95
Steinheim	777
Warburg	566
Willebadessen	904
Hagen	893
Hamm	427
Übach-Palenberg	619
Erkelenz	86
Gangelt	346
Geilenkirchen	592
Hückelhoven	331
Heinsberg	402
Selfkant	887
Waldfeucht	645
Wassenberg	836
Wegberg	93
Bünde	273
Enger	839
Herford	558
Hiddenhausen	188
Kirchlengern	817
Löhne	80
Rödinghausen	417
Spenge	614
Vlotho	467
Herne	275
Arnsberg	764
Bestwig	821
Brilon	122
Eslohe (Sauerland)	219
Hallenberg	110
Marsberg	568
Medebach	233
Meschede	988
Olsberg	824
Schmallenberg	670
Sundern (Sauerland)	539
Winterberg	532
Köln	773
Bedburg-Hau	47
Emmerich am Rhein	232
Geldern	543
Goch	290
Issum	356
Kalkar	972
Kerken	299
Kevelaer	162
Kleve	269
Rees	775
Rheurdt	357
Straelen	956
Uedem	74
Wachtendonk	841
Weeze	687
Krefeld	338
Leverkusen	240
Augustdorf	349
Bad Salzuflen	536
Barntrup	724
Dörentrup	41
Detmold	662
Extertal	401
Horn-Bad Meinberg	61
Kalletal	840
Lügde	612
Lemgo	120
Leopoldshöhe	429
Oerlinghausen	677
Schieder-Schwalenberg	390
Schlangen	134
Altena	141
Balve	933
Halver	450
Hemer	544
Herscheid	118
Iserlohn	304
Kierspe	530
