category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0055114	oxidation reduction	94	PXDN	-3.3473042	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	KDM6A	0.533742907	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ALDH1L1	-0.468134097	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PTGS2	3.074301357	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYP2J6	-0.930914567	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	G6PDX	0.753131549	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PTGS1	-1.016760793	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PRDX2	0.494541805	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	SC4MOL	0.863276637	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	BC026585	-0.491912363	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	FAR1	-0.28007158	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	FAR2	4.334227022	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFS6	0.522957807	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	HMOX2	-0.466466583	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFS4	0.594724337	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYP39A1	1.052776317	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PLOD1	-1.273517282	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	TECRL	1.440945625	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CH25H	2.66910504	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	MICAL1	0.348610405	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	SMOX	0.718375993	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NOS2	-0.716746818	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ASPH	-1.001255833	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CAT	0.661980313	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	HADH	0.763087108	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	IMPDH1	0.705089581	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	DHCR24	0.784658747	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CTBP2	0.426218993	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYP1A1	-1.556406	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	MICAL2	-1.18028515	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	F8	-0.577575523	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	DECR1	0.931965833	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYP2E1	2.491351753	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYB5B	1.067966617	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	DHRS7C	-0.420136776	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	TECR	0.80286535	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	POR	0.579520388	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	VAT1	1.25989531	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	SCCPDH	0.797807215	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	DHRS3	-1.546621623	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	F5	1.03429269	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	H2-KE6	0.584725377	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PCYOX1	1.171048317	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ZADH2	0.453700062	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	DEGS2	3.010847527	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	G6PD2	0.429947373	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ALDH9A1	0.915214227	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PRODH	0.469654089	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	XDH	-0.58224392	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYP51	1.145360005	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFB3	0.549978891	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFB6	0.541544587	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	SORD	0.570492902	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ADHFE1	-1.38596438	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFB8	0.431336721	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	EGLN3	-0.735784683	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ADH5	0.54651356	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	EGLN1	-0.512868557	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	GCLM	0.600426677	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	FTH1	0.254409472	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	FMO4	-0.505299419	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CBR1	0.55663347	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	FMO1	-1.305178353	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ADH1	-1.401103663	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	IDH2	-0.656394317	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	DMGDH	0.364248911	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ALDH4A1	0.301214532	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	KDM3A	0.671322503	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	HSD17B4	0.50504239	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ETFB	0.442796393	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	GLRX	0.948101687	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ETFA	0.638325687	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	GPD2	1.856791841	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	SCD2	1.44934193	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NOS1	0.49661843	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFA9	0.418865203	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	MAOA	3.09750176	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	AKR1E1	0.76683712	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	MAOB	2.96322107	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	NDUFA7	1.182820295	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	FADS3	-1.589703863	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	IDO1	-0.553539757	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	PHYH	1.129759307	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	TET1	0.996268224	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	MSRB2	0.770174187	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CYP4B1	-2.401978333	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	AKR1C19	-3.555752747	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	AOX1	0.418043457	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ALDH2	0.643142217	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	CP	3.07845306	0.020607718	3.91940073578341
BP	GO:0055114	oxidation reduction	94	ACAD11	0.37698491	0.020607718	3.91940073578341
BP	GO:0060562	epithelial tube morphogenesis	24	WNT5A	1.267849923	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	DLC1	-0.970787511	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	BBS4	0.79173311	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	COBL	-0.45287561	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	AR	-1.153760443	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	ENAH	-0.831753073	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	RET	1.195297373	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	PGF	-0.297338013	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	VANGL2	0.522056899	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	FZD3	1.636411013	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	NR3C1	0.377380693	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	SHANK3	-0.932066576	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	FZD6	1.345358869	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	ZIC2	1.590361615	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	HHEX	0.827735579	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	MIB1	-0.289969767	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	CD44	-1.039695579	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	NCOA3	-0.573910083	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	HOXA5	-0.839731048	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	BCL2	-0.819237793	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	ZIC5	0.571247265	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	ILK	-0.647659317	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	TSC2	0.484905079	0.024083566	-0.408248290463863
BP	GO:0060562	epithelial tube morphogenesis	24	APAF1	-0.762691172	0.024083566	-0.408248290463863
BP	GO:0055082	cellular chemical homeostasis	45	PPARD	0.685895438	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CAV1	-0.956726373	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	ADORA2A	-1.62486456	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	ATOX1	1.238198917	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CLSTN1	0.410412133	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	EDN1	1.381300593	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PRND	-2.643315153	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	NR3C2	0.857855167	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	KCNA5	-2.91107021	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	GCLM	0.600426677	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CD24A	0.840220153	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	FTH1	0.254409472	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CD9	-0.765346517	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	SERINC5	0.536972049	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	APOE	0.869834598	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	SLC30A1	1.46270244	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	AQP11	3.574347477	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	BCL2	-0.819237793	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	NKX6-2	-0.306617099	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	MT2	3.3422036	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PKD2	-0.684857057	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	MT1	2.217871037	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	SGK1	-1.47705049	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	SCD2	1.44934193	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	NTF3	-2.423301377	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	NF1	-0.701186185	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	SOCS6	0.483492532	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	ALMS1	0.519871608	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	TNNI3	-1.580400127	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	SLC9A3R1	0.644530775	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CSRP3	-0.913555936	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	TECR	0.80286535	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PARK7	0.615457849	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PRKCB	2.0486665	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	4930506M07RIK	-1.267456553	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PYGM	-1.199065067	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	S100B	0.301496349	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	TFRC	4.403254367	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	ATP2C1	0.567286807	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	FYN	-1.658977507	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PLN	-2.073402748	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	PRNP	1.04108683	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CACNA1A	0.743256403	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	CLN5	0.420728046	0.024891477	1.34164078649987
BP	GO:0055082	cellular chemical homeostasis	45	F2R	-2.126826937	0.024891477	1.34164078649987
BP	GO:0001525	angiogenesis	27	GNA13	0.371159948	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	NRP1	-1.141231543	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	ACVRL1	0.509690293	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	PGF	-0.297338013	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	IL18	0.887710586	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	LEPR	2.65397884	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	EDN1	1.381300593	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	MEIS1	-1.174647163	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	WARS	-1.150233253	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	PTK2	-0.652790383	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	CXCR4	-2.56475368	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	ANG	1.78593955	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	PLCD1	-0.547486781	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	PLXND1	-1.48317114	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	FIGF	2.539227993	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	FGF2	-0.585969297	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	TBX4	1.323461845	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	TGFBR2	0.998477288	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	TBX1	1.570582556	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	PNPLA6	0.890683813	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	VASH1	-0.65998106	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	THY1	-0.553856214	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	NUS1	-1.081247657	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	MEOX2	-4.544633582	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	ECSCR	-1.12191613	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	HBEGF	1.136809987	0.026243553	-0.577350269189626
BP	GO:0001525	angiogenesis	27	FOXC2	-0.84021201	0.026243553	-0.577350269189626
BP	GO:0010035	response to inorganic substance	21	XDH	-0.58224392	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	CAV1	-0.956726373	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	D2HGDH	0.421024259	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	PXDN	-3.3473042	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	GATM	5.290716033	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	PRND	-2.643315153	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	PRDX2	0.494541805	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	MYH7	-0.468423601	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	PARK7	0.615457849	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	NME5	0.719274353	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	CCND1	-1.645147307	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	NPC1	0.372421104	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	ABCB1A	1.655295053	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	ABCB1B	-1.93257113	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	BCL2	-0.819237793	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	AS3MT	1.091187787	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	MT2	3.3422036	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	MT1	2.217871037	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	MAPK9	0.685550677	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	CAT	0.661980313	0.027914524	1.09108945117996
BP	GO:0010035	response to inorganic substance	21	PRNP	1.04108683	0.027914524	1.09108945117996
BP	GO:0046777	protein amino acid autophosphorylation	17	LYN	-0.728398005	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	CAMK2G	-0.816875295	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	TRIM28	-0.24017683	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	KIT	-1.79462081	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	TRIM24	-0.426012033	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	IGF1R	2.452772717	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	CTTNBP2	0.465025583	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	PTK2	-0.652790383	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	ULK1	0.410886127	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	FYN	-1.658977507	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	CDK12	-0.674758844	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	ZAP70	0.969143531	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	ERN1	0.733184663	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	CAMK2D	-0.46177705	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	TNK1	-0.280158047	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	INSR	1.6754155	0.027739009	-1.21267812518166
BP	GO:0046777	protein amino acid autophosphorylation	17	MAP3K12	-0.535127166	0.027739009	-1.21267812518166
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP5E	0.312533377	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP1B2	-1.15948805	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP10A	4.198804217	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP11B	0.807687133	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP11A	0.501536367	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP1A1	0.617869067	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP10D	0.706659643	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	MYH7	-0.468423601	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP5G3	0.334951082	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP13A5	0.37577669	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	NME5	0.719274353	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP6V1A	0.65044849	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP2B4	-1.866284233	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	NME3	0.564906918	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP6V0E2	0.47838481	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP2C1	0.567286807	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ADK	1.724155737	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP9A	-1.401088247	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP8B1	-2.107400573	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP6V0A1	0.984753306	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ENTPD1	0.851515777	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP5H	0.454014144	0.028550973	2.71068738274197
BP	GO:0009144	purine nucleoside triphosphate metabolic process	23	ATP8A1	1.35273615	0.028550973	2.71068738274197
BP	GO:0034329	cell junction assembly	9	DLC1	-0.970787511	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	CD9	-0.765346517	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	TLN1	-0.33685271	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	ITGA5	-0.821946307	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	BCL2	-0.819237793	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	LAMC1	-0.913195924	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	HDAC7	-0.499878415	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	FN1	1.844936333	0.028654589	-2.33333333333333
BP	GO:0034329	cell junction assembly	9	THY1	-0.553856214	0.028654589	-2.33333333333333
BP	GO:0051347	positive regulation of transferase activity	27	ADORA2A	-1.62486456	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	EDN1	1.381300593	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	TIRAP	1.189154773	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	TGFB3	-1.654311963	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	PRDX2	0.494541805	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	TLR4	-1.42891488	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	KIT	-1.79462081	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	CD24A	0.840220153	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	MAP3K5	-2.582338303	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	SERINC5	0.536972049	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	CERKL	0.862400057	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	MDFIC	-1.121736197	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	DGKD	-1.184887067	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	GAB1	0.879589395	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	CEACAM2	2.203835035	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	FGF2	-0.585969297	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	VAV3	-3.272060383	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	MAP2K1	-0.462879817	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	TGFBR2	0.998477288	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	DGKH	-0.931246117	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	PLCE1	-0.583871842	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	CD81	-0.52313523	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	ERN1	0.733184663	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	NRK	-0.636474618	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	LRP8	3.356398728	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	F2R	-2.126826937	0.03060773	-0.577350269189626
BP	GO:0051347	positive regulation of transferase activity	27	HTR2A	0.822310451	0.03060773	-0.577350269189626
BP	GO:0001932	regulation of protein amino acid phosphorylation	25	CAV1	-0.956726373	0.031100868	-0.6
