category	ID	term	count	genes	logFC	adj_pval	zscore
CC	GO:0031988	membrane-bounded vesicle	71	SLC1A5	-0.949079508	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	CTTNBP2	0.465025583	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	DMXL2	0.402511439	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PICALM	-0.54274844	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	TPP1	0.290007595	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PACSIN2	-0.420840263	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	MAPKAP1	0.527352013	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SLC2A1	4.732592847	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	GOPC	-1.145147468	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SCAMP5	-0.592226983	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	BSG	1.778764695	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ADAM10	0.437040344	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PIK3C2B	-2.46837932	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ANP32E	0.573401137	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SLC3A2	2.073145523	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	STOM	0.659323053	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	MYRIP	0.735011413	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	F5	1.03429269	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	IGF2R	-1.64543884	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SEMA4C	-0.57169819	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SORT1	1.117317833	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	TRAPPC4	0.665340741	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	CTSB	-0.494640989	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PDCD6IP	-0.377950987	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	RAB11FIP1	2.984525649	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SLC40A1	4.51860542	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	DST	-0.99191953	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	IFT74	0.7285776	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	CLCN3	0.426834427	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	TNF	-0.524113811	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	AGFG1	1.380974793	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	LRBA	0.489274341	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	TIMP4	-5.248754755	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	NOSTRIN	1.203955343	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	CXXC4	-0.442463078	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	RFFL	-0.372920989	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ITGB1	-0.320847591	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	DGKD	-1.184887067	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SYN2	-0.565854239	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	TMED10	0.252469382	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	EHD1	-1.272035273	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PCSK5	-0.917959533	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	HIP1	0.838269558	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ASPSCR1	0.415893557	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PLAT	1.6281646	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	NOS1	0.49661843	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	NTF3	-2.423301377	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	GGH	0.433243356	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	EXOC3L	-0.96017664	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	WIPI1	0.703426537	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	VWF	1.762070325	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	PLA2G4A	3.05182805	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	AP2A2	0.346403043	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	LAMP2	-0.45517223	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	NTS	-1.329427229	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	TFRC	4.403254367	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ULK1	0.410886127	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	CAPG	0.795833757	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ABCC4	1.931577016	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	AMOT	1.08778812	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ATP6V0A1	0.984753306	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	SYTL2	0.782097033	0.001695798	2.017528819
CC	GO:0031988	membrane-bounded vesicle	71	ABL2	0.532475325	0.001695798	2.017528819
CC	GO:0030055	cell-substrate junction	20	DIXDC1	1.722342177	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	TLN1	-0.33685271	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	ENAH	-0.831753073	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	LIMS2	-0.835999183	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	LIMK1	0.497049015	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	NEXN	-2.730754367	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	CTTNBP2	0.465025583	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	TNS3	-0.353930953	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	PTK2	-0.652790383	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	PGM5	1.923125093	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	PRUNE	1.20602022	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	LAYN	2.3060945	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	ILK	-0.647659317	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	TGFB1I1	-0.98297974	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	PAK1	1.396210657	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	ZYX	-1.05827333	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	NEURL2	1.867876173	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	DST	-0.99191953	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	PARVB	1.10236738	0.001502363	-0.447213595
CC	GO:0030055	cell-substrate junction	20	PARVA	-0.75435956	0.001502363	-0.447213595
CC	GO:0005604	basement membrane	21	COL4A2	-1.183321013	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	COL4A1	-1.314341213	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	TNC	-0.430675823	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	COL15A1	-0.878542587	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	HSPG2	-1.853688857	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	CCDC80	-2.479975187	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	PAPLN	-0.973309192	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	NID1	-1.373472843	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	TIMP2	-1.473189078	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	LAMA2	-0.423097134	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	LAMA4	-1.284668	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	EGFLAM	0.8570897	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	HMCN1	2.211113274	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	ANG	1.78593955	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	FREM2	0.85107851	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	AGRN	0.992407163	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	LAMC1	-0.913195924	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	ENTPD1	0.851515777	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	VWA1	1.373586657	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	COL8A1	-1.216431767	0.001745146	-1.091089451
CC	GO:0005604	basement membrane	21	FN1	1.844936333	0.001745146	-1.091089451
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	GNA13	0.371159948	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	CADM1	1.82159554	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	MLPH	0.363609154	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	MYO7A	-0.657193028	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TGFB3	-1.654311963	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PDIA6	-0.752785674	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ITSN1	0.458904114	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	CD2AP	0.835516295	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SLC1A5	-0.949079508	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	CTTNBP2	0.465025583	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	DMXL2	0.402511439	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PICALM	-0.54274844	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TPP1	0.290007595	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PACSIN2	-0.420840263	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	MAPKAP1	0.527352013	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SLC2A1	4.732592847	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	GOPC	-1.145147468	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SCAMP5	-0.592226983	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	BSG	1.778764695	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ADAM10	0.437040344	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PIK3C2B	-2.46837932	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ANP32E	0.573401137	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SLC3A2	2.073145523	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	STOM	0.659323053	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	MYRIP	0.735011413	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	F5	1.03429269	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	IGF2R	-1.64543884	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SEMA4C	-0.57169819	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SORT1	1.117317833	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TRAPPC4	0.665340741	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	CTSB	-0.494640989	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PDCD6IP	-0.377950987	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	RAB11FIP1	2.984525649	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SLC40A1	4.51860542	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	DST	-0.99191953	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	IFT74	0.7285776	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TNF	-0.524113811	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	AGFG1	1.380974793	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	LRBA	0.489274341	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TIMP4	-5.248754755	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	NOSTRIN	1.203955343	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	CXXC4	-0.442463078	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	RFFL	-0.372920989	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ITGB1	-0.320847591	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	DGKD	-1.184887067	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SYN2	-0.565854239	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TMED10	0.252469382	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	EHD1	-1.272035273	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PCSK5	-0.917959533	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	HIP1	0.838269558	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PLAT	1.6281646	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	NOS1	0.49661843	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	NTF3	-2.423301377	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	GGH	0.433243356	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	EXOC3L	-0.96017664	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	WIPI1	0.703426537	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	VWF	1.762070325	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	PLA2G4A	3.05182805	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	AP2A2	0.346403043	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	LAMP2	-0.45517223	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	NTS	-1.329427229	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	TFRC	4.403254367	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ULK1	0.410886127	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	CAPG	0.795833757	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ABCC4	1.931577016	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ATP6V0A1	0.984753306	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	AMOT	1.08778812	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	SYTL2	0.782097033	0.002262406	1.805787796
CC	GO:0016023	cytoplasmic membrane-bounded vesicle	69	ABL2	0.532475325	0.002262406	1.805787796
CC	GO:0044459	plasma membrane part	215	CADM1	1.82159554	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SGMS2	3.3169163	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	UTRN	0.651558243	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AQP7	-4.97411034	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	VPS33B	0.4778649	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ITSN1	0.458904114	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AQP1	-5.2258497	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AMOTL1	-0.7736098	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AMOTL2	-0.80984815	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CTTNBP2	0.465025583	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ATP2B4	-1.866284233	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	HMCN1	2.211113274	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CD44	-1.039695579	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	APOE	0.869834598	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	RAB28	0.624285703	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ILK	-0.647659317	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GNG5	0.509692667	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GNG7	0.558847907	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ADAM9	-0.483709972	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MAGI1	-1.22138912	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MPDZ	-1.271882373	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	VANGL2	0.522056899	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SCN2A1	0.393511632	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	THY1	-0.553856214	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	JUP	-1.051639559	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	NPC1	0.372421104	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	EGFLAM	0.8570897	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PGM5	1.923125093	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PTRF	-0.899065637	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ABCB1A	1.655295053	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ABCB1B	-1.93257113	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PDGFRA	-0.536206566	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	TRAPPC4	0.665340741	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	TGFB1I1	-0.98297974	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	UNC13C	0.511799428	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CLCN3	0.426834427	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ENPP2	1.67516883	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	FCGRT	1.08073206	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	EPHB4	-0.802291718	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	EPHB1	-0.939889352	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ITGBL1	-0.452187223	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ZAP70	0.969143531	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SLC28A2	-3.5721393	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	NPHP1	0.527485368	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ASPSCR1	0.415893557	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MAOA	3.09750176	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	TGFBR2	0.998477288	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PCDH10	0.244743827	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MAOB	2.96322107	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PCDH12	-1.49477816	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GNAT3	-0.698616979	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	EPHA7	0.431430973	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CD55	-1.258536183	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GNGT2	-1.439395559	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	EPS8	1.164521567	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	KCNJ8	-0.685065753	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	RHEB	0.518721267	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SYTL2	0.782097033	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	STEAP4	-1.06457187	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GPR85	0.314805503	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MYO7A	-0.657193028	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	H2-D1	-0.506586393	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AP3S1	0.644103906	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GJA1	-0.81794802	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GJA5	-2.454250023	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MCF2L	-0.51954142	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AP2B1	0.812143017	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CERKL	0.862400057	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SMAP1	0.655134843	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SLC22A5	0.503290817	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GPIHBP1	-4.131094267	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	DPP4	3.031114722	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AGPAT1	0.700059263	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CTBP2	0.426218993	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	STX2	-1.46728578	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	FLOT2	-0.522611779	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MMP15	-1.465283697	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PRUNE	1.20602022	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MAST2	0.335594489	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	KCTD12B	-0.86387824	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SORT1	1.117317833	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SGCE	-1.500580617	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PARVB	1.10236738	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SGCB	-1.220161917	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PARVA	-0.75435956	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PARD3	1.703520435	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SHROOM2	0.603263524	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	LIMS2	-0.835999183	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	MTDH	-0.461440727	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SLC19A3	6.28152458	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	EEA1	-0.356661163	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	KIT	-1.79462081	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CLDN15	-0.673879943	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CLEC2D	0.78210607	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SLCO3A1	-1.211341989	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CLEC2H	0.244190849	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	LY75	2.816851163	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ATP1A1	0.617869067	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	SAMD4	-0.78489701	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	FZD6	1.345358869	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	PROM1	2.246888765	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CDH13	-2.270387951	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AP2A2	0.346403043	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	LAYN	2.3060945	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	STAB1	-0.456243678	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GRIA1	0.226574896	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CDON	0.52434445	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GNG10	-0.419744328	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	AMOT	1.08778812	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	HBEGF	1.136809987	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	CP	3.07845306	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	DNM2	0.350993795	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GNA13	0.371159948	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	ENAH	-0.831753073	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	OCLN	4.699066495	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	GABRB2	-0.280329654	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	TGFB3	-1.654311963	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	LMO7	-0.743616143	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	DMXL2	0.402511439	0.002181399	0.204598302
CC	GO:0044459	plasma membrane part	215	DYSF	-1.67859281	0.002181399	0.204598302
