date	obs	mod	month	model
1998-01-21 10:00:00	344	344.927068623637	1	model 3
1998-01-21 11:00:00	368	369.632319172153	1	model 3
1998-01-21 12:00:00	395	398.253282476589	1	model 3
1998-01-21 13:00:00	403	402.496901455779	1	model 3
1998-01-21 14:00:00	446	448.006685867956	1	model 3
1998-01-21 15:00:00	490	494.973282100191	1	model 3
1998-01-21 16:00:00	343	352.159970543462	1	model 3
1998-01-21 17:00:00	216	223.004049372718	1	model 3
1998-01-21 18:00:00	241	245.793463093514	1	model 3
1998-01-21 19:00:00	282	289.344328832131	1	model 3
